"state","county","math_score","college_share","income","poor_share","pop"
"Nebraska","Johnson County",2.3560851,0.11916943,48096.641364769,0.15351027,5148
"Nebraska","Kearney County",3.0328021,0.249235,55740.4530744337,0.095150232,6481
"Nebraska","Keith County",3.2788272,0.194463,42327.3901768643,0.090752788,7761
"Nebraska","Keya Paha County",NA,0.13993174,43333,0.22702703,811
"Nebraska","Kimball County",1.1643574,0.19786294,40344,0.10450119,3559
"Nebraska","Knox County",4.500742,0.17480138,47563.1257326744,0.13643169,8384
"Nebraska","Lancaster County",4.3094783,0.34850398,59433.8990133049,0.15178666,283428
"Nebraska","Lincoln County",3.4555657,0.18582381,52960.3643628748,0.10074579,35550
"Nebraska","Logan County",NA,0.18787879,51346,0.055718474,763
"Nebraska","Loup County",NA,0.099767983,56750,0.19055118,676
"Nebraska","McPherson County",NA,0.24347825,53750,0.082987554,494
"Nebraska","Madison County",3.0032454,0.19987758,51463.3900103223,0.11731571,34885
"Nebraska","Merrick County",3.003505,0.13449873,50276.4061185469,0.10512193,7654
"Nebraska","Morrill County",3.0997922,0.21002318,43942,0.1497231,4878
"Nebraska","Nance County",3.2714036,0.11603054,42429,0.097989239,3449
"Nebraska","Nemaha County",3.2842309,0.23172888,53171.7333057395,0.13677832,6888
"Nebraska","Nuckolls County",3.6991136,0.12459183,41915.916,0.17814206,4321
"Nebraska","Otoe County",3.238662,0.2147069,53730.5625158831,0.12123851,15400
"Nebraska","Pawnee County",2.4436467,0.14764449,40139,0.12899628,2645
"Nebraska","Perkins County",3.2895041,0.18395303,56797,0.058985855,2789
"Nebraska","Phelps County",4.1112652,0.2260758,52482.0969743143,0.10659306,9109
"Nebraska","Pierce County",3.4729085,0.14216103,52526.8329204514,0.082203135,7174
"Nebraska","Platte County",3.3490279,0.19024874,58620.2808263796,0.079880834,32930
"Nebraska","Polk County",3.4769382,0.1612931,57659.4678135405,0.069385253,5040
"Nebraska","Red Willow County",4.0297732,0.21544293,45492.5796472185,0.10292248,10674
"Nebraska","Richardson County",3.1722286,0.15209134,47050.4387181633,0.14230981,8123
"Nebraska","Rock County",3.8821366,0.23274478,48750,0.095673367,1452
"Nebraska","Saline County",3.2845685,0.15666825,49489.6273239437,0.12438683,13919
"Nebraska","Sarpy County",3.6874015,0.36486953,74731.5944661294,0.055492971,155739
"Nebraska","Saunders County",4.0419321,0.23647401,63689.0235803657,0.071922742,20381
"Nebraska","Scotts Bluff County",3.2684004,0.18909121,47562.5968893698,0.15014288,37238
"Nebraska","Seward County",3.8534164,0.2784065,63321.1026865672,0.068487272,16841
"Nebraska","Sheridan County",2.6265094,0.22538368,43594.6436277199,0.16551881,5177
"Nebraska","Sherman County",3.8636534,0.15656789,46299,0.15340364,2883
"Nebraska","Sioux County",4.5508118,0.26035503,46667,0.093562871,1254
"Nebraska","Stanton County",3.5609252,0.12203494,58251.9559471366,0.11113384,6268
"Nebraska","Thayer County",2.9108777,0.16123857,45498.3253634277,0.12120159,5026
"Nebraska","Thomas County",NA,0.16245487,54286,0.096560843,553
"Nebraska","Thurston County",0.20638297,0.13102767,43071.3976945245,0.29164606,7424
"Nebraska","Valley County",3.0216517,0.17122638,46588.2394366197,0.15984972,4154
"Nebraska","Washington County",3.8771503,0.29160622,67862.0892557082,0.043311212,19837
"Nebraska","Wayne County",3.7753561,0.30382648,53747.5599791558,0.16177426,9339
"Nebraska","Webster County",2.8418391,0.12824385,41688.6946484785,0.14748237,3413
"Nebraska","Wheeler County",3.8872242,0.23529412,47452,0.12782957,776
"Nebraska","York County",3.6948044,0.21567622,54296.250640322,0.071142986,13754
"Nevada","Churchill County",2.0735223,0.18311241,47307.3684527877,0.089334361,24367
"Nevada","Clark County",2.7916155,0.21295805,55741.4628198367,0.11632331,1911769
"Nevada","Douglas County",3.195507,0.26488468,63413.8650764942,0.079022922,45141
"Nevada","Elko County",2.2987778,0.15514928,75012.5714080872,0.071983658,48250
"Nevada","Esmeralda County",NA,0.21080369,43125,0.11210762,597
"Nevada","Eureka County",3.1687064,0.17800167,70000,0.16183294,1773
"Nevada","Humboldt County",2.4978833,0.13468112,69550.4211035818,0.11965369,18551
"Nevada","Lander County",3.0058334,0.12925364,78077,0.12241444,5273
"Nevada","Lincoln County",1.8440826,0.15749303,50315.6041159963,0.10449563,4757
"Nevada","Lyon County",2.9468861,0.1312699,49999.8008657176,0.12286141,52869
"Nevada","Mineral County",0.86484754,0.08142779,37412.3451383068,0.20669056,4588
"Nevada","Nye County",2.030462,0.10718777,43841.1330496518,0.19100097,43546
"Nevada","Pershing County",1.5505502,0.12409473,45192,0.13707961,6309
"Nevada","Storey County",3.5693944,0.13869579,65508,0.055708908,4428
"Nevada","Washoe County",3.1314788,0.26125595,60363.5699768746,0.12463846,418250
"Nevada","White Pine County",1.6327494,0.13828219,58020.4178464606,0.16256534,9338
"Nevada","Carson City",2.9612508,0.20694907,51374.6709121829,0.13778037,54945
"New Hampshire","Belknap County",3.9870927,0.26849994,61946.8979663161,0.086995207,61318
"New Hampshire","Carroll County",4.2131391,0.2971426,55599.7407043373,0.095379122,48008
"New Hampshire","Cheshire County",4.3506212,0.29694429,58234.0971381148,0.10744455,76774
"New Hampshire","Coos County",3.6289654,0.16386427,44717.0799273937,0.12127395,31044
"New Hampshire","Grafton County",4.6583161,0.37814385,62057.1014722054,0.10160627,86249
"New Hampshire","Hillsborough County",4.1621084,0.34323543,78919.394172005,0.072728351,406426
"New Hampshire","Merrimack County",4.2473121,0.32730356,69556.9183789136,0.081943206,148608
"New Hampshire","Rockingham County",4.5887699,0.36578709,85946.2531374588,0.046419125,298734
"New Hampshire","Strafford County",4.1665525,0.32954589,63211.332483373,0.11675671,123792
"New Hampshire","Sullivan County",4.4805236,0.25961193,59334.7049289013,0.10079458,42578
"New Jersey","Atlantic County",3.0829146,0.23142885,59200.1565913553,0.12378302,272417
"New Jersey","Bergen County",4.1119437,0.44651589,97221.1450466018,0.058582604,900766
"New Jersey","Burlington County",3.5495603,0.33561841,86191.60351344,0.053989362,445774
"New Jersey","Camden County",3.2752788,0.27121228,68481.2550086926,0.11368853,515869
"New Jersey","Cape May County",3.2223482,0.25495008,60986.3779571274,0.091517486,95948
"New Jersey","Cumberland County",2.2958243,0.13356611,50204.2747211331,0.16481408,158289
"New Jersey","Essex County",3.1639681,0.30970898,69774.6522491816,0.14735189,769156
"New Jersey","Gloucester County",3.5638978,0.27363646,80633.2292082917,0.073982351,290278
"New Jersey","Hudson County",3.0322254,0.33859366,64504.4208330377,0.14973448,600657
"New Jersey","Hunterdon County",4.3168669,0.47706708,113434.089170932,0.040219232,130262
"New Jersey","Mercer County",3.4531047,0.38381395,85314.1342789909,0.099971361,367014
"New Jersey","Middlesex County",4.2077312,0.38587236,84759.6221732699,0.076709643,794857
"New Jersey","Monmouth County",3.8648362,0.39045122,95465.7375024589,0.063279264,645583
"New Jersey","Morris County",4.3962245,0.48873833,110513.23452291,0.039924398,489112
"New Jersey","Ocean County",3.2860146,0.24596259,67751.0992540252,0.093188509,577671
"New Jersey","Passaic County",2.9095004,0.24309143,66796.136551782,0.15324387,493430
"New Jersey","Salem County",3.1950226,0.18229339,63125.5568149146,0.10023759,66342
"New Jersey","Somerset County",4.2675233,0.49844065,113290.498120231,0.035416674,328930
"New Jersey","Sussex County",3.8624096,0.31448081,91084.0618698288,0.048276041,150908
"New Jersey","Union County",3.5508323,0.30786827,80727.4263120714,0.091827027,529886
"New Jersey","Warren County",3.6330812,0.28641471,76129.87708387,0.067306004,109662
"New Mexico","Bernalillo County",2.6071255,0.30431655,52500.177442481,0.15688731,648641
"New Mexico","Catron County",NA,0.21317707,38142,0.15333702,3469
"New Mexico","Chaves County",3.1445951,0.15112618,43496.6031228578,0.21021943,64012
"New Mexico","Cibola County",1.8273684,0.11402944,37311.0063940029,0.23323034,27120
"New Mexico","Colfax County",3.5531421,0.19749877,33052.6382545454,0.17059644,12678
"New Mexico","Curry County",2.9131627,0.17830165,45337.432094427,0.19955947,46310
"New Mexico","De Baca County",NA,0.19740854,31197,0.21613996,1855
"New Mexico","Doña Ana County",2.5700798,0.24414352,39472.0491557259,0.24811997,211617
"New Mexico","Eddy County",2.9692659,0.1446512,60018.7450073381,0.13986026,52994
"New Mexico","Grant County",2.639627,0.23656841,39733.3310971065,0.15133187,29532
"New Mexico","Guadalupe County",2.5754275,0.074358217,26692,0.28185225,4236
"New Mexico","Harding County",NA,0.18165785,32404,0.19088016,669
"New Mexico","Hidalgo County",1.6204191,0.15289091,34235.9327748263,0.22630157,4874
"New Mexico","Lea County",2.535645,0.12510221,59357.2373661687,0.17769742,60281
"New Mexico","Lincoln County",1.8589205,0.2402892,40026.9311606577,0.13254039,21000
"New Mexico","Los Alamos County",4.4830551,0.63890409,106026.483119777,0.024562487,18423
"New Mexico","Luna County",1.6184216,0.13594018,27184.3776449492,0.3312715,27187
"New Mexico","McKinley County",2.0254931,0.10479337,30592.8880294299,0.33733574,71881
"New Mexico","Mora County",1.9755582,0.15404475,21190,0.11943936,4993
"New Mexico","Otero County",3.0230391,0.17277983,40872.067981253,0.20249122,64310
"New Mexico","Quay County",2.2140007,0.15052341,30392.6144231833,0.20992792,8990
"New Mexico","Rio Arriba County",2.2692263,0.15882437,34350.4148238334,0.1975652,41154
"New Mexico","Roosevelt County",2.6009705,0.22422637,35153.5998186032,0.22940607,19521
"New Mexico","Sandoval County",2.6901929,0.27511516,60712.3427763547,0.11125951,128541
"New Mexico","San Juan County",2.2007701,0.14854833,49627.5738288579,0.20314999,124952
"New Mexico","San Miguel County",2.202719,0.23235682,25948.7143877794,0.24861354,28450
"New Mexico","Santa Fe County",2.4016311,0.38178435,57878.6679475619,0.1407911,149356
"New Mexico","Sierra County",2.5435531,0.16886996,31166.3227394061,0.22756238,12982
"New Mexico","Socorro County",2.1144199,0.22800729,34902.2248964514,0.26687685,18108
"New Mexico","Taos County",1.9466233,0.29997948,35854.7150924492,0.17498867,31797
"New Mexico","Torrance County",2.5175781,0.14079988,32759.2783373009,0.19175604,16455
"New Mexico","Union County",2.9533935,0.17812499,36420,0.098057143,3758
"New Mexico","Valencia County",2.4838207,0.16426952,41898.6449085139,0.18485139,73729
"New York","Albany County",3.2698531,0.3675414,64774.9159400805,0.12391699,295765
"New York","Allegany County",2.8684928,0.20854814,44538.5618142813,0.16537805,49143
"New York","Bronx County",3.219661,0.16672772,37798.2886250462,0.28641656,1402250
"New York","Broome County",2.8754721,0.2630035,49457.2086590229,0.15350898,191918
"New York","Cattaraugus County",2.9971073,0.18072119,44689.7333565746,0.15954839,79133
"New York","Cayuga County",2.9498882,0.18337288,54441.0828980581,0.12373867,79117
"New York","Chautauqua County",2.4370875,0.20778851,44595.4241651533,0.1721238,132705
"New York","Chemung County",2.788321,0.20747045,51249.1258932469,0.15524983,88231
"New York","Chenango County",2.5026314,0.17059898,47090.4304930959,0.13653997,49863
"New York","Clinton County",2.8927219,0.22321421,52149.6180709256,0.16058224,81372
"New York","Columbia County",2.443908,0.2841942,61497.917918727,0.093993038,61621
"New York","Cortland County",2.4009309,0.25186497,51417.9796294795,0.13459395,47747
"New York","Delaware County",3.1612418,0.18847263,45478.9521072386,0.13268872,44767
"New York","Dutchess County",3.0346751,0.32143351,75497.8955590686,0.086500511,292460
"New York","Erie County",3.1020415,0.29266965,57361.8016686495,0.13954365,906245
"New York","Essex County",2.2801251,0.25612938,53629.91000762,0.1292184,37354
"New York","Franklin County",2.1462798,0.17520712,49238.4680517064,0.14376594,49911
"New York","Fulton County",2.5335622,0.14124928,46908.1372566674,0.1699041,55073
"New York","Genesee County",3.3045342,0.20022644,53393.2777176717,0.11723631,57942
"New York","Greene County",2.5423346,0.19097699,51307.7065903072,0.13105604,48502
"New York","Hamilton County",2.8026106,0.24862173,51152.1246898263,0.095843941,4901
"New York","Herkimer County",2.8383622,0.18188848,49603.6265131202,0.12735231,62038
"New York","Jefferson County",2.7302961,0.20027885,51325.3878892704,0.1465883,117489
"New York","Kings County",3.219661,0.27129218,53364.2192360132,0.22150365,2584652
"New York","Lewis County",3.0142162,0.14348978,50441.9171558312,0.14648555,26019
"New York","Livingston County",3.4494505,0.23362993,53144.2872652582,0.15328865,62689
"New York","Madison County",3.3153572,0.25094748,59105.7971043041,0.1002681,69934
"New York","Monroe County",2.9425623,0.343979,58675.4375460876,0.14062905,733719
"New York","Montgomery County",2.1021402,0.15786372,44642.3380194747,0.15018587,48631
"New York","Nassau County",4.0477076,0.41171694,106339.76645999,0.050310183,1364745
"New York","New York County",3.219661,0.55811155,82546.2187791026,0.17480133,1631306
"New York","Niagara County",2.9437585,0.19536118,53104.6757734364,0.12760057,213848
"New York","Oneida County",2.7678299,0.21329769,51558.5293100952,0.14885142,229766
"New York","Onondaga County",2.7225604,0.31761983,59311.3251942952,0.14806476,455912
"New York","Ontario County",3.3195915,0.31012392,59981.8274916382,0.087493226,106066
"New York","Orange County",3.0558639,0.27416241,74178.6581315566,0.10978652,383084
"New York","Orleans County",2.7727029,0.15020926,48845.4536063242,0.12099647,41457
"New York","Oswego County",2.8109176,0.16107795,51320.1067325095,0.15058702,121262
"New York","Otsego County",2.6666856,0.27924126,52872.0384201481,0.14178185,61605
"New York","Putnam County",3.6413131,0.37807605,99782.9418714271,0.070012443,99365
"New York","Queens County",3.219661,0.28635797,61085.2624573504,0.13191788,2319777
"New York","Rensselaer County",2.8502035,0.26730886,64004.0713609193,0.11788179,155560
"New York","Richmond County",3.219661,0.28220335,74792.0596404375,0.10650635,493351
"New York","Rockland County",2.9965231,0.38871047,86429.9161947723,0.11890642,301839
"New York","St. Lawrence County",2.5175488,0.19450291,46086.6091820879,0.18584944,109406
"New York","Saratoga County",3.6498194,0.34488228,75692.1876541735,0.063737266,219974
"New York","Schenectady County",2.3630576,0.28319064,63059.2997731488,0.11431196,152427
"New York","Schoharie County",3.1437712,0.22622184,50732.0507257885,0.11081494,31344
"New York","Schuyler County",2.7571299,0.17284539,48148.6709371422,0.084791176,18557
"New York","Seneca County",2.654464,0.17945264,50609.122407875,0.13837893,33625
"New York","Steuben County",2.9343429,0.19934207,49325.3208202849,0.13513374,96136
"New York","Suffolk County",3.295923,0.31810841,93278.4751799645,0.060186859,1521211
"New York","Sullivan County",2.479584,0.20285404,51741.8224302681,0.16746721,75310
"New York","Tioga County",3.1020184,0.22577311,58708.2002151589,0.096114956,49610
"New York","Tompkins County",3.5865848,0.5134542,53710.4972299169,0.18442613,102531
"New York","Ulster County",2.6328936,0.29862368,61863.2935838635,0.11525849,180821
"New York","Warren County",3.0691597,0.27068016,58384.5254386899,0.10057905,65684
"New York","Washington County",2.6587729,0.16789675,52903.9432738547,0.11301021,62607
"New York","Wayne County",3.1593046,0.21464564,52888.8434713987,0.1107458,91151
"New York","Westchester County",3.4744694,0.44425613,100614.270334107,0.085595191,961499
"New York","Wyoming County",3.715265,0.14962769,54367.41534812,0.11161719,41338
"New York","Yates County",2.2754357,0.22450024,50605.9756193783,0.14615455,24365
"North Carolina","Alamance County",3.4556916,0.21068329,45265.7372015007,0.16339003,151870
"North Carolina","Alexander County",4.32691,0.11691985,42918.0756761116,0.15032911,36997
"North Carolina","Alleghany County",3.3222532,0.16309585,37658.1978484984,0.2590279,11050
"North Carolina","Anson County",2.614197,0.084345713,36286.0221908861,0.20291267,24904
"North Carolina","Ashe County",3.4177575,0.17239149,37729.1508742348,0.17570294,25953
"North Carolina","Avery County",3.1547511,0.19449817,36577.7221441816,0.17576812,17736
"North Carolina","Beaufort County",3.4695513,0.18680625,42082.6856299336,0.17101543,46644
"North Carolina","Bertie County",2.3100266,0.10024429,31064.8955925195,0.23140524,19151
"North Carolina","Bladen County",2.5719049,0.098245926,30801.2724069338,0.24267381,32523
"North Carolina","Brunswick County",3.6779475,0.22937125,48996.3295976022,0.13752075,109052
"North Carolina","Buncombe County",3.9648099,0.31056869,48308.8927819132,0.14761601,233296
"North Carolina","Burke County",3.4825852,0.15022808,39919.779875044,0.17501469,89012
"North Carolina","Cabarrus County",3.9108186,0.24212059,63532.0876350338,0.10990566,174432
"North Carolina","Caldwell County",3.2626514,0.1224172,37948.626214937,0.16257903,79644
"North Carolina","Camden County",3.6434321,0.1899903,60594.1591182365,0.093036205,9776
"North Carolina","Carteret County",3.7144456,0.22695434,51708.28347049,0.12099464,65049
"North Carolina","Caswell County",3.3292782,0.11042668,38056.9937181163,0.22446904,22794
"North Carolina","Catawba County",3.3338158,0.19246383,47173.8168348903,0.12458977,159096
"North Carolina","Chatham County",3.8109055,0.347009,59256.3338319817,0.11952188,65977
"North Carolina","Cherokee County",3.1923664,0.16088113,35245.0210610698,0.1318804,26250
"North Carolina","Chowan County",3.5908484,0.15794101,40852.9699182046,0.17324007,14958
"North Carolina","Clay County",3.4977605,0.18638816,38381.6364409181,0.21451072,10326
"North Carolina","Cleveland County",4.0252604,0.15887479,39683.4023022492,0.18906821,99099
"North Carolina","Columbus County",2.2788014,0.12021653,37392.9565389514,0.21434979,55074
"North Carolina","Craven County",3.5582867,0.20628922,50190.044142795,0.15249409,99369
"North Carolina","Cumberland County",3.2660248,0.21612188,47151.711820087,0.16573645,310415
"North Carolina","Currituck County",3.6908188,0.17032926,61929.2506901091,0.085827149,24557
"North Carolina","Dare County",3.5174074,0.31544703,55774.2708431604,0.10506965,34651
"North Carolina","Davidson County",3.6202135,0.16526523,45866.6518437113,0.1459323,158859
"North Carolina","Davie County",3.8921065,0.23533635,53887.2527400582,0.12031667,41814
"North Carolina","Duplin County",3.2362685,0.10101207,35464.7245876421,0.2363424,53917
"North Carolina","Durham County",2.8028383,0.41728339,57242.5281280822,0.1702792,273169
"North Carolina","Edgecombe County",2.6002896,0.10249464,33887.7880534729,0.21954708,51783
"North Carolina","Forsyth County",3.5147295,0.30625629,51025.0642969173,0.15568399,361478
"North Carolina","Franklin County",2.9828007,0.15386114,45184.5337435457,0.14732976,61110
"North Carolina","Gaston County",3.1624961,0.17979321,46534.6582931398,0.16587661,208828
"North Carolina","Gates County",3.8710454,0.10469796,54140.215954743,0.20373712,11790
"North Carolina","Graham County",3.4884655,0.13052396,35963.6844599932,0.19591019,7923
"North Carolina","Granville County",3.0117631,0.13456209,50726.7120534502,0.11701249,58597
"North Carolina","Greene County",2.0607674,0.09116181,37914.745154948,0.19070992,20626
"North Carolina","Guilford County",3.5247116,0.31667286,52347.5466251438,0.16373233,483915
"North Carolina","Halifax County",2.4080949,0.1127355,33072.8670165109,0.2371356,54145
"North Carolina","Harnett County",3.035027,0.16724463,48482.0991994977,0.1670078,119502
"North Carolina","Haywood County",4.0659256,0.20323223,44541.3340731203,0.12335973,56667
"North Carolina","Henderson County",3.8978102,0.26260218,47687.5978358628,0.12558642,104732
"North Carolina","Hertford County",2.5651016,0.15466802,33251.194535652,0.24886855,22756
"North Carolina","Hoke County",3.6311183,0.16368508,44345.9100144829,0.20776206,46744
"North Carolina","Hyde County",4.3271809,0.11672225,37741,0.20412467,5209
"North Carolina","Iredell County",3.9491868,0.21809481,58044.3388862058,0.12063626,159277
"North Carolina","Jackson County",2.9549296,0.28170279,39626.779667751,0.20505892,37566
"North Carolina","Johnston County",3.3212483,0.19439504,53390.8738675257,0.14966618,171734
"North Carolina","Jones County",2.6726487,0.10605047,33926.3417709052,0.16528276,10004
"North Carolina","Lee County",3.2698817,0.17343301,46689.7284415719,0.15087055,60689
"North Carolina","Lenoir County",2.6301198,0.14155261,37946.4996890495,0.22510171,56357
"North Carolina","Lincoln County",4.2433004,0.17856507,51196.6357758896,0.13639876,76708
"North Carolina","McDowell County",3.191397,0.13921081,37921.3658325184,0.18450315,44127
"North Carolina","Macon County",3.6392426,0.18457998,39629.2550262367,0.16627347,33334
"North Carolina","Madison County",3.313792,0.19328551,42071.0059237141,0.16772935,20476
"North Carolina","Martin County",2.6221063,0.12424174,36100.9291573148,0.23360007,23358
"North Carolina","Mecklenburg County",3.8317885,0.39484352,66070.6186606091,0.12595969,928585
"North Carolina","Mitchell County",2.8694129,0.14615951,39554.4901469927,0.16447563,15465
"North Carolina","Montgomery County",2.9303539,0.14548534,35287.9090941794,0.23038094,27822
"North Carolina","Moore County",3.8593888,0.28633824,54225.8327535214,0.12936723,88356
"North Carolina","Nash County",2.5143266,0.1908465,44879.8758555926,0.13952903,95203
"North Carolina","New Hanover County",4.1720586,0.3577852,55954.4158833543,0.15514617,197390
"North Carolina","Northampton County",2.1344974,0.11893446,32154.916738314,0.21471745,19870
"North Carolina","Onslow County",3.2749159,0.16851544,47131.9684138689,0.12857527,170468
"North Carolina","Orange County",4.759213,0.5527072,66059.0044427201,0.19561522,130832
"North Carolina","Pamlico County",2.8198249,0.17666565,44800.5095861229,0.1090059,12284
"North Carolina","Pasquotank County",3.4920869,0.19275622,46143.54009985,0.18094249,41719
"North Carolina","Pender County",2.9939988,0.18033579,47158.3109140701,0.14432676,53332
"North Carolina","Perquimans County",2.7927437,0.17898226,43824.9138482123,0.16891283,12835
"North Carolina","Person County",3.5650828,0.13896835,42309.9039377661,0.16038272,37563
"North Carolina","Pitt County",3.1461475,0.29773602,44884.62879725,0.23695779,161195
"North Carolina","Polk County",4.1265244,0.26456153,47526.5527547538,0.12231795,19025
"North Carolina","Randolph County",3.8547146,0.12899305,44059.4519654044,0.17399552,142795
"North Carolina","Richmond County",3.127811,0.10097104,32750.1644117584,0.24393831,45997
"North Carolina","Robeson County",2.4852026,0.1235174,31834.8715043826,0.30094361,130672
"North Carolina","Rockingham County",3.1379588,0.12516277,40689.9861602042,0.15534699,92289
"North Carolina","Rowan County",3.1035652,0.16934496,44843.5382437079,0.16318624,141063
"North Carolina","Rutherford County",3.7174315,0.14301506,36102.4459961658,0.20665617,63303
"North Carolina","Sampson County",3.5267112,0.12246555,37368.3613375163,0.20365854,64240
"North Carolina","Scotland County",3.8202059,0.13978624,30759.5534751224,0.29309192,35966
"North Carolina","Stanly County",3.7368567,0.1553046,44356.2327638854,0.1250035,59827
"North Carolina","Stokes County",3.7277863,0.10848697,42609.7086137423,0.1221305,45803
"North Carolina","Surry County",3.7917874,0.14741477,38208.9569855985,0.17020109,72496
"North Carolina","Swain County",3.0163126,0.18478489,33823.3041985552,0.22996892,13453
"North Carolina","Transylvania County",3.458616,0.26499733,44298.5025989725,0.14206201,30258
"North Carolina","Tyrrell County",3.2308824,0.083528034,32165,0.21907216,4086
"North Carolina","Union County",4.4115682,0.29945397,75650.5691930131,0.083980739,201993
"North Carolina","Vance County",3.1728728,0.10525289,33262.5258465061,0.27537212,43086
"North Carolina","Wake County",4.5637074,0.46997371,76161.1412991239,0.10341379,920122
"North Carolina","Warren County",2.3979063,0.13980141,33873.8228590502,0.27544528,19193
"North Carolina","Washington County",2.0118256,0.11664514,31466.5500453583,0.25851369,12737
"North Carolina","Watauga County",4.2669044,0.40591702,36756.54415709,0.27866641,45076
"North Carolina","Wayne County",2.8634505,0.16191763,43110.2215734405,0.18446389,114458
"North Carolina","Wilkes County",3.2392614,0.12268426,35684.2094462071,0.19159874,66210
"North Carolina","Wilson County",3.0684364,0.17673011,42242.111098801,0.2079709,78818
"North Carolina","Yadkin County",3.8223295,0.11258688,38873.9245951153,0.14602064,37769
"North Carolina","Yancey County",3.1076233,0.15346335,36621.9375911999,0.18639818,18385
"North Dakota","Adams County",3.4252532,0.18352273,53295,0.10601193,2246
"North Dakota","Barnes County",3.8329582,0.2584703,57075.6933851437,0.12128875,10705
"North Dakota","Benson County",2.9930222,0.09143129,40112.6936936937,0.36491144,6962
"North Dakota","Billings County",NA,0.16845329,67969,0.083146065,817
"North Dakota","Bottineau County",4.4693933,0.21743324,55392.7934359932,0.1363574,6391
"North Dakota","Bowman County",4.1156592,0.19746993,66399.1780387179,0.067057192,2993
"North Dakota","Burke County",4.8700285,0.17596848,65521,0.057642821,1844
"North Dakota","Burleigh County",3.5500331,0.32790685,69133.6361735623,0.091069803,81549
"North Dakota","Cass County",3.9146693,0.37152547,58161.0819813324,0.12881516,145303
"North Dakota","Cavalier County",3.6621289,0.17699149,66319.0165289256,0.083334446,3710
"North Dakota","Dickey County",3.8947539,0.19163415,57628.3480809227,0.11493556,5271
"North Dakota","Divide County",3.9671361,0.19218847,62470,0.13997985,2055
"North Dakota","Dunn County",3.4170027,0.15140264,66964,0.085604265,3361
"North Dakota","Eddy County",1.5138764,0.17767654,55489,0.15428805,2280
"North Dakota","Emmons County",2.8430285,0.13692023,45472,0.16118048,3361
"North Dakota","Foster County",3.849731,0.1817441,55625,0.072932109,3291
"North Dakota","Golden Valley County",NA,0.1954338,37014,0.13049267,1673
"North Dakota","Grand Forks County",3.9865029,0.3418788,52660.6879496268,0.18984711,66288
"North Dakota","Grant County",NA,0.16425896,45978,0.13004676,2278
"North Dakota","Griggs County",4.9050288,0.18989362,50250,0.11429776,2334
"North Dakota","Hettinger County",3.4247766,0.19701816,53938.509487283,0.10890326,2352
"North Dakota","Kidder County",2.8430285,0.16026345,58527,0.17937399,2264
"North Dakota","LaMoure County",4.158042,0.19968225,55808.0123218169,0.091525882,3829
"North Dakota","Logan County",3.7320688,0.12516645,55068,0.10906132,1874
"North Dakota","McHenry County",4.0780125,0.14241028,59228.9981464319,0.1227401,5174
"North Dakota","McIntosh County",3.7320688,0.16122004,43650,0.13915618,2481
"North Dakota","McKenzie County",2.8033125,0.20552662,72948.0878930818,0.10103873,6042
"North Dakota","McLean County",3.301955,0.17442717,61270.0150636019,0.093217574,8461
"North Dakota","Mercer County",3.5151212,0.16578358,73623.2249525166,0.062514201,7881
"North Dakota","Morton County",3.8022964,0.22332962,63308.404208074,0.080700114,26973
"North Dakota","Mountrail County",2.5434959,0.19822434,67186.4704809071,0.15736248,7001
"North Dakota","Nelson County",3.8131104,0.21428572,51280,0.098737456,3086
"North Dakota","Oliver County",3.4381018,0.19401841,66196,0.097493038,1628
"North Dakota","Pembina County",3.9934502,0.1653222,56642.8177525968,0.08136604,7434
"North Dakota","Pierce County",4.0105648,0.11066735,45219.2409915079,0.12915602,4002
"North Dakota","Ramsey County",3.9072936,0.20764495,51348.6954851105,0.11537253,11350
"North Dakota","Ransom County",3.6142633,0.17527676,57953.4546454096,0.097775847,5439
"North Dakota","Renville County",4.3732681,0.20274915,65927,0.059290189,2250
"North Dakota","Richland County",3.8616116,0.23547451,57974.9031922064,0.11250903,16220
"North Dakota","Rolette County",2.221307,0.16387235,36766.8590083949,0.31798038,13910
"North Dakota","Sargent County",4.0869818,0.14914796,57793.2695220684,0.077822864,3823
"North Dakota","Sheridan County",3.5882156,0.1468599,48375,0.18870842,1185
"North Dakota","Sioux County",NA,0.12302785,39703.0640500843,0.47244224,4218
"North Dakota","Slope County",4.1156592,0.28107074,58750,0.1045392,644
"North Dakota","Stark County",3.16854,0.23092356,76794.5807264763,0.10055919,23204
"North Dakota","Steele County",3.7644129,0.18364419,58603,0.041982803,1788
"North Dakota","Stutsman County",4.1724963,0.23276386,55739.1294312796,0.12241081,20534
"North Dakota","Towner County",NA,0.20181818,53929,0.10292812,2238
"North Dakota","Traill County",3.3173947,0.26331088,55812.093830809,0.092197977,7809
"North Dakota","Walsh County",4.3137193,0.15739341,50587.6718230057,0.09947142,10626
"North Dakota","Ward County",3.4132366,0.25989839,63563.5555897852,0.094393924,58139
"North Dakota","Wells County",4.2890401,0.19543102,50520.2120275731,0.10554365,4071
"North Dakota","Williams County",3.1831763,0.19333081,88832.3515045986,0.086796708,21136
"Ohio","Adams County",3.6034026,0.10685058,36164.7857443082,0.23050219,27929
"Ohio","Allen County",3.7776148,0.15695404,47093.9450301417,0.16249838,103842
"Ohio","Ashland County",3.9456208,0.17378694,48321.0115734206,0.15440145,54961
"Ohio","Ashtabula County",3.4560313,0.127166,42186.1364375302,0.15732685,100321
